"LocationId","EffectiveStartDate","EffectiveEndDate","LocationCode","LocationName","ActiveStatus","CountryCode","CountryName","Region1","Region2","TownOrCity","PostalCode","SetId","SetCode","SetName","SingleLineAddress"
300000230194219,"1951-01-01","4712-12-31","1351","DS - Guayaquil, Ecuador","A","EC","Ecuador",,,,,0,"COMMON","Common Set","ECUADOR"
300000230198181,"1951-01-01","4712-12-31","1775","DS - Gueckedou, Guinea","A","GN","Guinea",,,"Gueckedou",,0,"COMMON","Common Set","NA, GUECKEDOU, GUINEA"
300000230194885,"1951-01-01","4712-12-31","0133","DS - Guerbes, Algeria","A","DZ","Algeria",,,"Guerbes",,0,"COMMON","Common Set","NA, GUERBES, ALGERIA"
300000230195041,"1951-01-01","4712-12-31","0818","DS - Guereda, Chad","A","TD","Chad",,,"Guereda",,0,"COMMON","Common Set","NA, GUEREDA, CHAD"
300000230201980,"1951-01-01","4712-12-31","2254","DS - Guiglo, Cote D'Ivoire","A","CI","Cote d'Ivoire",,,"Guiglo",,0,"COMMON","Common Set","NA, GUIGLO, COTE D'IVOIRE"
300000230202752,"1951-01-01","4712-12-31","3481","DS - Guimaraes, Portugal","A","PT","Portugal",," ","Guimaraes",,0,"COMMON","Common Set","NA, GUIMARAES, PORTUGAL"
300000230205342,"1951-01-01","4712-12-31","4388","DS - Gulu, Uganda","A","UG","Uganda",,,"Gulu",,0,"COMMON","Common Set","NA, GULU, UGANDA"
300000230198036,"1951-01-01","4712-12-31","204AB","DS - Gumla, India","A","IN","India",,"Jharkhand","Gumla",,0,"COMMON","Common Set","NA, GUMLA, Jharkhand, INDIA"
300000230199936,"1951-01-01","4712-12-31","204CF","DS - Guntur, India","A","IN","India",,"Andhra Pradesh","Guntur",,0,"COMMON","Common Set","NA, GUNTUR, Andhra Pradesh, INDIA"
300000230200835,"1951-01-01","4712-12-31","207X","DS - Gunungsitoli, Indonesia","A","ID","Indonesia",," ","Gunungsitoli",,0,"COMMON","Common Set","NA, GUNUNGSITOLI, INDONESIA"
300000230201476,"1951-01-01","4712-12-31","204R","DS - Guwahati, India","A","IN","India",,"Assam","Guwahati",,0,"COMMON","Common Set","NA, GUWAHATI, Assam, INDIA"
300000230199918,"1951-01-01","4712-12-31","321R","DS - Guyaku, Nigeria","A","NG","Nigeria",,,"Guyaku",,0,"COMMON","Common Set","NA, GUYAKU, NIGERIA"
300000230205501,"1951-01-01","4712-12-31","6263","DS - Gweru, Zimbabwe","A","ZW","Zimbabwe",,,"Gweru",,0,"COMMON","Common Set","NA, GWERU, ZIMBABWE"
300000230201743,"1951-01-01","4712-12-31","321W","DS - Gwoza, Nigeria","A","NG","Nigeria",,,"Gwoza",,0,"COMMON","Common Set","NA, GWOZA, NIGERIA"
300000230204852,"1951-01-01","4712-12-31","520A","DS - Ha Giang, Viet Nam","A","VN","Viet Nam",," ","Ha Giang",,0,"COMMON","Common Set","NA, HA GIANG, VIET NAM"
300000230204665,"1951-01-01","4712-12-31","520B","DS - Ha Long, Viet Nam","A","VN","Viet Nam",," ","Ha Long",,0,"COMMON","Common Set","NA, HA LONG, VIET NAM"
300000230205395,"1951-01-01","4712-12-31","520E","DS - Ha Tinh, Viet Nam","A","VN","Viet Nam",," ","Ha Tinh",,0,"COMMON","Common Set","NA, HA TINH, VIET NAM"
300000230196778,"1951-01-01","4712-12-31","081T","DS - Hadjer Hadid, Chad","A","TD","Chad",,,"Hadjer Hadid",,0,"COMMON","Common Set","NA, HADJER HADID, CHAD"
300000230205529,"1951-01-01","4712-12-31","5202","DS - Hai Phong, Viet Nam","A","VN","Viet Nam",," ","Hai Phong",,0,"COMMON","Common Set","NA, HAI PHONG, VIET NAM"
300000230195519,"1951-01-01","4712-12-31","0605","DS - Hakha, Myanmar","A","MM","Myanmar",,,"Hakha",,0,"COMMON","Common Set","NA, HAKHA, MYANMAR"
300000230200067,"1951-01-01","4712-12-31","435C","DS - Hakkari, Turkey","A","TR","Turkey",," ","Hakkari",,0,"COMMON","Common Set","NA, HAKKARI, TURKEY"
300000230199657,"1951-01-01","4712-12-31","204CJ","DS - Haldwani, India","A","IN","India",,"Uttarakhand","Haldwani",,0,"COMMON","Common Set","NA, HALDWANI, Uttarakhand, INDIA"
300000230199572,"1951-01-01","4712-12-31","4148","DS - Hamah, Syria","A","SY","Syria",,,"Hamah",,0,"COMMON","Common Set","NA, HAMAH, SYRIA"
300000230194159,"1951-01-01","4712-12-31","078G","DS - Hambantota, Sri Lanka","A","LK","Sri Lanka",," ","Hambantota",,0,"COMMON","Common Set","NA, HAMBANTOTA, SRI LANKA"
300000230203743,"1951-01-01","4712-12-31","5256","DS - Hamburg, Germany","A","DE","Germany",," ","Hamburg",,0,"COMMON","Common Set","Hamburg, GERMANY"
300000230203906,"1951-01-01","4712-12-31","5205","DS - Hanoi, Viet Nam","A","VN","Viet Nam",," ","Hanoi",,0,"COMMON","Common Set","NA, HANOI, VIET NAM"
300000230203936,"1951-01-01","4712-12-31","4927","DS - Haradh, Yemen","A","YE","Yemen",,,"Haradh",,0,"COMMON","Common Set","NA, HARADH, YEMEN"
300000230203945,"1951-01-01","4712-12-31","6260","DS - Harare, Zimbabwe","A","ZW","Zimbabwe",,,"Harare",,0,"COMMON","Common Set","NA, HARARE, ZIMBABWE"
300000230202762,"1951-01-01","4712-12-31","3923","DS - Hargeisa, Somalia","A","SO","Somalia",,,"Hargeisa",,0,"COMMON","Common Set","NA, HARGEISA, SOMALIA"
300000230199372,"1951-01-01","4712-12-31","204CG","DS - Haridwar, India","A","IN","India",,"Uttarakhand","Haridwar",,0,"COMMON","Common Set","NA, HARIDWAR, Uttarakhand, INDIA"
300000230199136,"1951-01-01","4712-12-31","2553","DS - Harper (Maryland County), Liberia","A","LR","Liberia",,,"Harper (Maryland County)",,0,"COMMON","Common Set","NA, HARPER (MARYLAND COUNTY), LIBERIA"
300000230198599,"2020-12-01","4712-12-31","141F","DS - Harrar, Ethiopia","I","ET","Ethiopia",,,"Harrar",,0,"COMMON","Common Set","NA, HARRAR, ETHIOPIA"
300000230202584,"1951-01-01","4712-12-31","420J","DS - Hat Yai, Thailand","A","TH","Thailand",," ","Hat Yai",,0,"COMMON","Common Set","NA, HAT YAI, THAILAND"
300000230193645,"1951-01-01","4712-12-31","1050","DS - Havana, Cuba","A","CU","Cuba","Centro Habana",,"La Habana","10200",0,"COMMON","Common Set","NA, La Habana, Centro Habana, La Habana, 10200, CUBA"
300000230203664,"1951-01-01","4712-12-31","7056","DS - Hebron, Palestine, State of","A","PS","Palestine, State of",,,"Hebron",,0,"COMMON","Common Set","NA, HEBRON, PALESTINE, STATE OF"
300000230196972,"1951-01-01","4712-12-31","0864","DS - Hefei, China","A","CN","China",,,,,0,"COMMON","Common Set","CHINA, HEFEI, NA"
300000230196674,"1951-01-01","4712-12-31","1440","DS - Helsinki, Finland","A","FI","Finland",," ","Helsinki",,0,"COMMON","Common Set","NA, FINLAND-Helsinki"
300000230193750,"1951-01-01","4712-12-31","0062","DS - Herat, Afghanistan","A","AF","Afghanistan",,,"Herat",,0,"COMMON","Common Set","NA, HERAT, AFGHANISTAN"
300000230199169,"1951-01-01","4712-12-31","2491","DS - Hermel, Lebanon","A","LB","Lebanon",,,"Hermel",,0,"COMMON","Common Set","NA, HERMEL, LEBANON"
300000230198441,"1951-01-01","4712-12-31","2195","DS - Herzliya, Israel","A","IL","Israel",,"Tel Aviv","Herzliya","4673304",0,"COMMON","Common Set","NA, HERZLIYA TEL AVIV 4673304, ISRAEL"
300000230200100,"1951-01-01","4712-12-31","297C","DS - Hetauda, Nepal","A","NP","Nepal",,,"Hetauda",,0,"COMMON","Common Set","NA, HETAUDA, NEPAL"
300000230197141,"1951-01-01","4712-12-31","060Y","DS - Hinthada, Myanmar","A","MM","Myanmar",,,"Hinthada",,0,"COMMON","Common Set","NA, HINTHADA, MYANMAR"
300000230200558,"1951-01-01","4712-12-31","2318","DS - Hiroshima, Japan","A","JP","Japan",,"Hiroshima","Hiroshima-Shi","731-0100",0,"COMMON","Common Set","JAPAN, 731-0100, Hiroshima, Hiroshima-Shi, NA"
300000230199909,"1951-01-01","4712-12-31","2971","DS - Hitaura, Nepal","A","NP","Nepal",,,"Hitaura",,0,"COMMON","Common Set","NA, HITAURA, NEPAL"
300000230205111,"1951-01-01","4712-12-31","5200","DS - Ho Chi Minh Cty, Viet Nam","A","VN","Viet Nam",," ","Ho Chi Minh Cty",,0,"COMMON","Common Set","NA, HO CHI MINH CTY, VIET NAM"
300000230197978,"1951-01-01","4712-12-31","0603","DS - Ho Tao, Myanmar","A","MM","Myanmar",,,"Ho Tao",,0,"COMMON","Common Set","NA, HO TAO, MYANMAR"
300000230196173,"1951-01-01","4712-12-31","1623","DS - Ho, Ghana","A","GH","Ghana",,,"Ho",,0,"COMMON","Common Set","NA, HO, GHANA"
300000230204882,"1951-01-01","4712-12-31","4928","DS - Hodeidah, Yemen","A","YE","Yemen",,,"Hodeidah",,0,"COMMON","Common Set","NA, HODEIDAH, YEMEN"
300000230204876,"1951-01-01","4712-12-31","438D","DS - Hoima, Uganda","A","UG","Uganda",,,"Hoima",,0,"COMMON","Common Set","NA, HOIMA, UGANDA"
300000230202295,"1951-01-01","4712-12-31","414A","DS - Homs, Syria","A","SY","Syria",,,"Homs",,0,"COMMON","Common Set","NA, HOMS, SYRIA"
300000230205327,"1951-01-01","4712-12-31","6310","DS - Honiara, Solomon Islands","A","SB","Solomon Islands",,,"Honiara",,0,"COMMON","Common Set","NA, HONIARA, SOLOMON ISLANDS"
300000230200305,"1951-01-01","4712-12-31","204CE","DS - Hoshiarpur, India","A","IN","India",,"Punjab","Hoshiarpur",,0,"COMMON","Common Set","NA, HOSHIARPUR, Punjab, INDIA"
300000230197501,"1951-01-01","4712-12-31","060T","DS - Hpaan, Myanmar","A","MM","Myanmar",,,"Hpaan",,0,"COMMON","Common Set","NA, HPAAN, MYANMAR"
300000242508707,"2021-11-18","4712-12-31","HRLOC01","DS - HRLOC01","I","US","United States","New York","NY","New York","10019",0,"COMMON","Common Set","12,foundation lake, New York, NY 10019, New York, United States"
300000230203922,"1951-01-01","4712-12-31","6812","DS - Huambo, Angola","A","AO","Angola",,"Huambo","Huambo",,0,"COMMON","Common Set","NA, HUAMBO HUAMBO, ANGOLA"
300000230195518,"1951-01-01","4712-12-31","135L","DS - Huaquillas, Ecuador","A","EC","Ecuador",," ","Huaquillas",,0,"COMMON","Common Set","NA, HUAQUILLAS, ECUADOR"
300000230201319,"1951-01-01","4712-12-31","3393","DS - Huaraz, Peru","A","PE","Peru",," ","Huaraz",,0,"COMMON","Common Set","NA, HUARAZ, PERU"
300000230200590,"1951-01-01","4712-12-31","246B","DS - Huay Xai, Lao People's Democratic Republic","A","LA","Lao People's Democratic Republic",,,"Huay Xai",,0,"COMMON","Common Set","NA, HUAY XAI, LAO PEOPLE'S DEMOCRATIC REPUBLIC"
300000230197849,"1951-01-01","4712-12-31","1682","DS - Huehuetenango, Guatemala","A","GT","Guatemala",,,"Huehuetenango",,0,"COMMON","Common Set","NA, HUEHUETENANGO, GUATEMALA"
300000230195439,"1951-01-01","4712-12-31","1476","DS - Huningue, France","A","FR","France",," ","Huningue","68330",0,"COMMON","Common Set","NA, 68330 HUNINGUE, FRANCE"
300000230196233,"1951-01-01","4712-12-31","2047","DS - Hyderabad (IND), India","A","IN","India",,"Telangana","Hyderabad",,0,"COMMON","Common Set","NA, HYDERABAD, Telangana, INDIA"
300000230199093,"1951-01-01","4712-12-31","330L","DS - Hyderabad (PAK), Pakistan","A","PK","Pakistan",,,"Hyderabad (PAK)",,0,"COMMON","Common Set","NA, HYDERABAD (PAK), PAKISTAN"
300000230201962,"1951-01-01","4712-12-31","3212","DS - Ibadan, Nigeria","A","NG","Nigeria",,,"Ibadan",,0,"COMMON","Common Set","NA, IBADAN, NIGERIA"
300000230195539,"1951-01-01","4712-12-31","093AO","DS - Ibague, Colombia","A","CO","Colombia",,,"Ibague",,0,"COMMON","Common Set","NA, Ibague, COLOMBIA"
300000230195233,"1951-01-01","4712-12-31","1357","DS - Ibarra, Ecuador","A","EC","Ecuador",," ","Ibarra",,0,"COMMON","Common Set","NA, IBARRA, ECUADOR"
300000230202897,"1951-01-01","4712-12-31","492A","DS - Ibb, Yemen","A","YE","Yemen",,,"Ibb",,0,"COMMON","Common Set","NA, IBB, YEMEN"
300000230194535,"1951-01-01","4712-12-31","093EN","DS - Icononzo, Colombia","A","CO","Colombia",,,"Icononzo",,0,"COMMON","Common Set","NA, Icononzo, COLOMBIA"
300000230199371,"1951-01-01","4712-12-31","414B","DS - Idlib, Syria","A","SY","Syria",,,"Idlib",,0,"COMMON","Common Set","NA, IDLIB, SYRIA"
300000230200551,"1951-01-01","4712-12-31","4358","DS - Igdir, Turkey","A","TR","Turkey",," ","Igdir",,0,"COMMON","Common Set","NA, IGDIR, TURKEY"
300000230198585,"1951-01-01","4712-12-31","2974","DS - Ilam, Nepal","A","NP","Nepal",,,"Ilam",,0,"COMMON","Common Set","NA, ILAM, NEPAL"
300000230202153,"1951-01-01","4712-12-31","342A","DS - Iligan, Philippines","A","PH","Philippines",,,"Iligan",,0,"COMMON","Common Set","NA, ILIGAN, PHILIPPINES"
300000230196969,"1951-01-01","4712-12-31","141I","DS - Illubabor, Ethiopia","A","ET","Ethiopia",,,"Illubabor",,0,"COMMON","Common Set","NA, ILLUBABOR, ETHIOPIA"
300000230199295,"1951-01-01","4712-12-31","3215","DS - Ilorin, Nigeria","A","NG","Nigeria",,,"Ilorin",,0,"COMMON","Common Set","NA, ILORIN, NIGERIA"
300000230203337,"1951-01-01","4712-12-31","5675","DS - Ilsan, Republic of Korea","A","KR","Republic of Korea",," ","Ilsan","10425",0,"COMMON","Common Set","NA, Ilsan  10425, REPUBLIC OF KOREA"
300000230199290,"1951-01-01","4712-12-31","3383","DS - Impfondo, Congo-Brazzaville","A","CG","Congo-Brazzaville",,,"Impfondo",,0,"COMMON","Common Set","NA, IMPFONDO, CONGO-BRAZZAVILLE"
300000230194640,"1951-01-01","4712-12-31","204AJ","DS - Imphal, India","A","IN","India",,"Manipur","Imphal",,0,"COMMON","Common Set","NA, IMPHAL, Manipur, INDIA"
300000230199086,"1951-01-01","4712-12-31","297L","DS - Inaruwa, Nepal","A","NP","Nepal",,,"Inaruwa",,0,"COMMON","Common Set","NA, INARUWA, NEPAL"
300000230203076,"1951-01-01","4712-12-31","5673","DS - Incheon, Republic of Korea","A","KR","Republic of Korea",," ","Incheon","14902",0,"COMMON","Common Set","NA, Incheon  14902, REPUBLIC OF KOREA"
300000230198722,"1951-01-01","4712-12-31","204DG","DS - Indore, India","A","IN","India",,"Madhya Pradesh","Indore",,0,"COMMON","Common Set","NA, INDORE, Madhya Pradesh, INDIA"
300000230203291,"1951-01-01","4712-12-31","689A","DS - Inhambane, Mozambique","A","MZ","Mozambique",,,"Inhambane",,0,"COMMON","Common Set","NA, INHAMBANE, MOZAMBIQUE"
300000230195689,"1951-01-01","4712-12-31","186F","DS - Intibucá, Honduras","A","HN","Honduras",,,"Intibucá",,0,"COMMON","Common Set","NA, INTIBUCÁ, HONDURAS"
300000230198825,"1951-01-01","4712-12-31","3392","DS - Iquitos, Peru","A","PE","Peru",," ","Iquitos",,0,"COMMON","Common Set","NA, IQUITOS, PERU"
300000230199808,"1951-01-01","4712-12-31","2342","DS - Irbid, Jordan","A","JO","Jordan",,"Jordan","Irbid",,0,"COMMON","Common Set","NA, IRBID JORDAN, JORDAN"
300000230195507,"1951-01-01","4712-12-31","081A","DS - Iriba, Chad","A","TD","Chad",,,"Iriba",,0,"COMMON","Common Set","NA, IRIBA, CHAD"
300000230203232,"1951-01-01","4712-12-31","4557","DS - Iringa, Tanzania","A","TZ","Tanzania",,,"Iringa",,0,"COMMON","Common Set","NA, IRINGA, TANZANIA"
300000230199609,"1951-01-01","4712-12-31","342N","DS - Isabela, Philippines","A","PH","Philippines",,,"Isabela",,0,"COMMON","Common Set","NA, ISABELA, PHILIPPINES"
300000230204844,"1951-01-01","4712-12-31","455D","DS - Isaka, Tanzania","A","TZ","Tanzania",,,"Isaka",,0,"COMMON","Common Set","NA, ISAKA, TANZANIA"
300000230204861,"1951-01-01","4712-12-31","6551","DS - Isangel, Vanuatu","A","VU","Vanuatu",,,"Isangel",,0,"COMMON","Common Set","NA, ISANGEL, VANUATU"
300000230195573,"1951-01-01","4712-12-31","0992","DS - Isiro, Democratic Republic of the Congo","A","CD","Democratic Republic of the Congo",,,"Isiro",,0,"COMMON","Common Set","NA, ISIRO, DEMOCRATIC REPUBLIC OF THE CONGO"
300000230199595,"1951-01-01","4712-12-31","3300","DS - Islamabad, Pakistan","A","PK","Pakistan",,,"Islamabad",,0,"COMMON","Common Set","NA, ISLAMABAD, PAKISTAN"
300000230205566,"1951-01-01","4712-12-31","4502","DS - Ismailia, Egypt","A","EG","Egypt",,,"Ismailia",,0,"COMMON","Common Set","NA, ISMAILIA, EGYPT"
300000230202328,"1951-01-01","4712-12-31","4352","DS - Istanbul, Turkey","A","TR","Turkey",," ","Istanbul",,0,"COMMON","Common Set","NA, ISTANBUL, TURKEY"
300000230195156,"1951-01-01","4712-12-31","0543","DS - Itabuna, Brazil","A","BR","Brazil",,"BA","Itabuna","45600-004",0,"COMMON","Common Set","NA, Itabuna-BA, 45600-004, BRAZIL"
300000230197103,"1951-01-01","4712-12-31","204BO","DS - Itanagar, India","A","IN","India",,"Arunachal Pradesh","Itanagar",,0,"COMMON","Common Set","NA, ITANAGAR, Arunachal Pradesh, INDIA"
300000230197861,"1951-01-01","4712-12-31","093FC","DS - Ituango, Colombia","A","CO","Colombia",,,"Ituango",,0,"COMMON","Common Set","NA, Ituango, COLOMBIA"
300000230196752,"1951-01-01","4712-12-31","099X","DS - Ituri, Democratic Republic of the Congo","A","CD","Democratic Republic of the Congo",,,"Ituri",,0,"COMMON","Common Set","NA, ITURI, DEMOCRATIC REPUBLIC OF THE CONGO"
300000230204823,"1951-01-01","4712-12-31","441J","DS - Ivano-Frankivsk, Ukraine","A","UA","Ukraine",,,"Ivano-Frankivsk",,0,"COMMON","Common Set","NA, IVANO-FRANKIVSK, UKRAINE"
300000230199124,"1951-01-01","4712-12-31","4353","DS - Izmir, Turkey","A","TR","Turkey",," ","Izmir",,0,"COMMON","Common Set","NA, IZMIR, TURKEY"
300000230195197,"1951-01-01","4712-12-31","1836","DS - Jacmel, Haiti","A","HT","Haiti",,,"Jacmel",,0,"COMMON","Common Set","NA, JACMEL, HAITI"
300000230201077,"1951-01-01","4712-12-31","330N","DS - Jacobabad, Pakistan","A","PK","Pakistan",,,"Jacobabad",,0,"COMMON","Common Set","NA, JACOBABAD, PAKISTAN"
300000230193780,"1951-01-01","4712-12-31","0781","DS - Jaffna, Sri Lanka","A","LK","Sri Lanka",," ","Jaffna",,0,"COMMON","Common Set","NA, JAFFNA, SRI LANKA"
300000230201804,"1951-01-01","4712-12-31","204C","DS - Jaipur, India","A","IN","India",,"Rajasthan","Jaipur",,0,"COMMON","Common Set","NA, JAIPUR, Rajasthan, INDIA"
300000230198721,"1951-01-01","4712-12-31","2070","DS - Jakarta, Indonesia","A","ID","Indonesia",," ","Jakarta",,0,"COMMON","Common Set","NA, JAKARTA, INDONESIA"
300000230196507,"1951-01-01","4712-12-31","0064","DS - Jalalabad, Afghanistan","A","AF","Afghanistan",,,"Jalalabad",,0,"COMMON","Common Set","NA, JALALABAD, AFGHANISTAN"
300000230200622,"1951-01-01","4712-12-31","3928","DS - Jalalaqsi, Somalia","A","SO","Somalia",,,"Jalalaqsi",,0,"COMMON","Common Set","NA, JALALAQSI, SOMALIA"
300000230202072,"1951-01-01","4712-12-31","321D","DS - Jalingo, Nigeria","A","NG","Nigeria",,,"Jalingo",,0,"COMMON","Common Set","NA, JALINGO, NIGERIA"
300000230200463,"1951-01-01","4712-12-31","207AG","DS - Jambi, Indonesia","A","ID","Indonesia",," ","Jambi",,0,"COMMON","Common Set","NA, JAMBI, INDONESIA"
300000230200022,"1951-01-01","4712-12-31","204CN","DS - Jammu, India","A","IN","India",,"Jammu & Kashmir","Jammu",,0,"COMMON","Common Set","NA, JAMMU, Jammu & Kashmir, INDIA"
300000230199188,"1951-01-01","4712-12-31","204DE","DS - Jamnagar, India","A","IN","India",,"Gujarat","Jamnagar",,0,"COMMON","Common Set","NA, JAMNAGAR, Gujarat, INDIA"
300000230195512,"1951-01-01","4712-12-31","2042","DS - Jamshedpur, India","A","IN","India",,"Jharkhand","Jamshedpur",,0,"COMMON","Common Set","NA, JAMSHEDPUR, Jharkhand, INDIA"
300000230196061,"1951-01-01","4712-12-31","093AP","DS - Jamundi, Colombia","A","CO","Colombia",,,"Jamundi",,0,"COMMON","Common Set","NA, Jamundi, COLOMBIA"
300000230202400,"1951-01-01","4712-12-31","297N","DS - Janakpur, Nepal","A","NP","Nepal",,,"Janakpur",,0,"COMMON","Common Set","NA, JANAKPUR, NEPAL"
300000230198295,"1951-01-01","4712-12-31","2072","DS - Jayapura, Indonesia","A","ID","Indonesia",," ","Jayapura",,0,"COMMON","Common Set","NA, JAYAPURA, INDONESIA"
300000230199405,"1951-01-01","4712-12-31","3781","DS - Jeddah, Saudi Arabia","A","SA","Saudi Arabia",,,"Jeddah",,0,"COMMON","Common Set","NA, Jeddah, Saudi Arabia"
300000230205721,"2021-10-01","4712-12-31","7057","DS - Jenin, Palestine, State of","I","PS","Palestine, State of",,,"Jenin",,0,"COMMON","Common Set","NA, JENIN, PALESTINE, STATE OF"
300000230201015,"1951-01-01","4712-12-31","321O","DS - Jere, Nigeria","A","NG","Nigeria",,,"Jere",,0,"COMMON","Common Set","NA, JERE, NIGERIA"
300000230195785,"1951-01-01","4712-12-31","1838","DS - Jeremie, Haiti","A","HT","Haiti",,,"Jeremie",,0,"COMMON","Common Set","NA, JEREMIE, HAITI"
300000230200283,"1951-01-01","4712-12-31","2190","DS - Jerusalem, Israel","A","IL","Israel",,"Jerusalem","Jerusalem","9103401",0,"COMMON","Common Set","NA, JERUSALEM JERUSALEM 9103401, ISRAEL"
300000230204576,"1951-01-01","4712-12-31","507J","DS - Jessore, Bangladesh","A","BD","Bangladesh",,,"Jessore",,0,"COMMON","Common Set","NA, JESSORE, BANGLADESH"
300000230202925,"1951-01-01","4712-12-31","297E","DS - Jhapa, Nepal","A","NP","Nepal",,,"Jhapa",,0,"COMMON","Common Set","NA, JHAPA, NEPAL"
300000230200555,"1951-01-01","4712-12-31","204N","DS - Jharkhand, India","A","IN","India",,"Jharkhand","Ranchi",,0,"COMMON","Common Set","NA, RANCHI, Jharkhand, INDIA"
300000230204081,"1951-01-01","4712-12-31","507G","DS - Jhenaidah, Bangladesh","A","BD","Bangladesh",,,"Jhenaidah",,0,"COMMON","Common Set","NA, JHENAIDAH, BANGLADESH"
300000230194971,"1951-01-01","4712-12-31","1418","DS - Jijiga, Ethiopia","A","ET","Ethiopia",,,"Jijiga",,0,"COMMON","Common Set","NA, JIJIGA, ETHIOPIA"
300000230197039,"1951-01-01","4712-12-31","0862","DS - Jinan, China","A","CN","China",,,,,0,"COMMON","Common Set","CHINA, JINAN, NA"
300000230205149,"1951-01-01","4712-12-31","4387","DS - Jinja, Uganda","A","UG","Uganda",,,"Jinja",,0,"COMMON","Common Set","NA, JINJA, UGANDA"
300000230201477,"1951-01-01","4712-12-31","3126","DS - Jinotega, Nicaragua","A","NI","Nicaragua",,,"Jinotega",,0,"COMMON","Common Set","NA, JINOTEGA, NICARAGUA"
300000230199205,"1951-01-01","4712-12-31","3785","DS - Jizan, Saudi Arabia","A","SA","Saudi Arabia",,,"Jizan",,0,"COMMON","Common Set","NA, Jizan, Saudi Arabia"
300000230197417,"1951-01-01","4712-12-31","054Q","DS - Joao Pessoa, Brazil","A","BR","Brazil",," PB","Joao Pessoa","58010-000",0,"COMMON","Common Set","NA, Joao Pessoa- PB, 58010-000, BRAZIL"
300000230201199,"1951-01-01","4712-12-31","2075","DS - Jogjakarta, Indonesia","A","ID","Indonesia",," ","Jogjakarta",,0,"COMMON","Common Set","NA, JOGJAKARTA, INDONESIA"
300000230202154,"1951-01-01","4712-12-31","3931","DS - Johannesburg, South Africa","A","ZA","South Africa",," ","Johannesburg","1401",0,"COMMON","Common Set","NA, NA, JOHANNESBURG, 1401, SOUTH AFRICA"
300000230199337,"1951-01-01","4712-12-31","2705","DS - Johor Bahru, Malaysia","A","MY","Malaysia",,"Johor","Johor Bahru","79100",0,"COMMON","Common Set","NA, 79100 JOHOR BAHRU, JOHOR, MALAYSIA"
300000230200812,"1951-01-01","4712-12-31","321K","DS - Jos, Nigeria","A","NG","Nigeria",,,"Jos",,0,"COMMON","Common Set","NA, JOS, NIGERIA"
300000230199355,"1951-01-01","4712-12-31","392F","DS - Jowhar, Somalia","A","SO","Somalia",,,"Jowhar",,0,"COMMON","Common Set","NA, JOWHAR, SOMALIA"
300000230200901,"1951-01-01","4712-12-31","4021","DS - Juba, South Sudan","A","SS","South Sudan",,,"Juba",,0,"COMMON","Common Set","NA, JUBA, SOUTH SUDAN"
300000230199265,"1951-01-01","4712-12-31","3122","DS - Juigalpa, Nicaragua","A","NI","Nicaragua",,,"Juigalpa",,0,"COMMON","Common Set","NA, JUIGALPA, NICARAGUA"
300000230193650,"1951-01-01","4712-12-31","186G","DS - Juticalpa, Honduras","A","HN","Honduras",,,"Juticalpa",,0,"COMMON","Common Set","NA, JUTICALPA, HONDURAS"
300000230199592,"1951-01-01","4712-12-31","2495","DS - Jwayya, Lebanon","A","LB","Lebanon",,,"Jwayya",,0,"COMMON","Common Set","NA, JWAYYA, LEBANON"
300000230195878,"1951-01-01","4712-12-31","0060","DS - Kabul, Afghanistan","A","AF","Afghanistan",,,"Kabul",,0,"COMMON","Common Set","NA, KABUL, AFGHANISTAN"
300000230201332,"1951-01-01","4712-12-31","402C","DS - Kadugli, Sudan","A","SD","Sudan",,,"Kadugli",,0,"COMMON","Common Set","NA, KADUGLI, SUDAN"
300000230199449,"1951-01-01","4712-12-31","3211","DS - Kaduna, Nigeria","A","NG","Nigeria",,,"Kaduna",,0,"COMMON","Common Set","NA, KADUNA, NIGERIA"
300000230201911,"1951-01-01","4712-12-31","2821","DS - Kaedi, Mauritania","A","MR","Mauritania",,,"Kaedi",,0,"COMMON","Common Set","NA, KAEDI, MAURITANIA"
300000230199229,"1951-01-01","4712-12-31","2496","DS - Kafr Dunin, Lebanon","A","LB","Lebanon",,,"Kafr Dunin",,0,"COMMON","Common Set","NA, KAFR DUNIN, LEBANON"
300000230194029,"1951-01-01","4712-12-31","0752","DS - Kaga Bandoro, Central African Republic","A","CF","Central African Republic",,,"Kaga Bandoro",,0,"COMMON","Common Set","NA, KAGA BANDORO, CENTRAL AFRICAN REPUBLIC"
300000230204677,"1951-01-01","4712-12-31","507D","DS - Kagrachari, Bangladesh","A","BD","Bangladesh",,,"Kagrachari",,0,"COMMON","Common Set","NA, KAGRACHARI, BANGLADESH"
300000230197443,"1951-01-01","4712-12-31","099P","DS - Kahembe, Democratic Republic of the Congo","A","CD","Democratic Republic of the Congo",,,"Kahembe",,0,"COMMON","Common Set","NA, KAHEMBE, DEMOCRATIC REPUBLIC OF THE CONGO"
300000230199765,"1951-01-01","4712-12-31","3906","DS - Kailahun, Sierra Leone","A","SL","Sierra Leone",,,"Kailahun",,0,"COMMON","Common Set","NA, KAILAHUN, SIERRA LEONE"
300000230199969,"1951-01-01","4712-12-31","4327","DS - Kairouan, Tunisia","A","TN","Tunisia",," ","Kairouan",,0,"COMMON","Common Set","NA, KAIROUAN, TUNISIA"
