"OrganizationId","EffectiveStartDate","EffectiveEndDate","Name","Title","Status","LocationId","LocationCode","LocationName","SetId","SetCode","SetName"
300000235494464,"1951-01-01","4712-12-31","Lao - Poverty Reduction",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235507929,"1951-01-01","4712-12-31","Lao - Procmnt & Travel",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235494485,"1951-01-01","4712-12-31","Lao - Service Center",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235518858,"1951-01-01","4712-12-31","Lao - Sub-office",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235487322,"1951-01-01","4712-12-31","Lao - UN Dev Coord",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235498133,"1951-01-01","4712-12-31","Lao-UN Sister Agency",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235496238,"1951-01-01","4712-12-31","Lao-WFP",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235507773,"1951-01-01","4712-12-31","Latin America Oversight &Spprt",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235489504,"1951-01-01","4712-12-31","Latvia - Central",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235488064,"1951-01-01","4712-12-31","Latvia - Dem. Governance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235520250,"1951-01-01","4712-12-31","Latvia - Energy & Envirnmnt",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235491007,"1951-01-01","4712-12-31","Latvia - General Services",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235487139,"1951-01-01","4712-12-31","Latvia - HIV/AIDS",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235491619,"1951-01-01","4712-12-31","Latvia - ICT",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235500011,"1951-01-01","4712-12-31","Latvia - ICT for Development",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235492828,"1951-01-01","4712-12-31","Latvia - Poverty Reduction",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235489560,"1951-01-01","4712-12-31","Latvia - Service Center",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235501101,"1951-01-01","4712-12-31","Latvia - Sub-office",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235491187,"1951-01-01","4712-12-31","Latvia - Sub-office 2",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235501269,"1951-01-01","4712-12-31","Latvia - UN Dev Coord",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235492125,"1951-01-01","4712-12-31","Leadership & Governance",,"A",,,,300000229588822,"UNWOMEN","UNWOMEN Set"
300000235494320,"1951-01-01","4712-12-31","Lebanon",,"A",,,,300000229588822,"UNWOMEN","UNWOMEN Set"
300000235514218,"1951-01-01","4712-12-31","Lebanon - Central",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235492708,"1951-01-01","4712-12-31","Lebanon - Crisis Prev & Rcvry",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235510257,"1951-01-01","4712-12-31","Lebanon - Dem. Governance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235489615,"1951-01-01","4712-12-31","Lebanon - Energy & Envirnmnt",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235492875,"1951-01-01","4712-12-31","Lebanon - Finance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235491208,"1951-01-01","4712-12-31","Lebanon - HIV/AIDS",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235508708,"1951-01-01","4712-12-31","Lebanon - Poverty Reduction",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235513208,"1951-01-01","4712-12-31","Lebanon - Procmnt & Travel",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235675805,"1951-01-01","4712-12-31","Lebanon - Service Center",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235497203,"1951-01-01","4712-12-31","Lebanon - UN Dev Coord",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235513267,"1951-01-01","4712-12-31","Lebanon-UN Sister Agency",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235490293,"1951-01-01","4712-12-31","Legal",,"A",,,,300000229588822,"UNWOMEN","UNWOMEN Set"
300000235493382,"1951-01-01","4712-12-31","Lesotho",,"A",,,,300000229588822,"UNWOMEN","UNWOMEN Set"
300000235498046,"1951-01-01","4712-12-31","Lesotho - Central",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235520110,"1951-01-01","4712-12-31","Lesotho - Crisis Prev & Rcvry",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235499535,"1951-01-01","4712-12-31","Lesotho - Dem. Governance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235645964,"1951-01-01","4712-12-31","Lesotho - Energy & Envirnmnt",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235488074,"1951-01-01","4712-12-31","Lesotho - Finance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235496317,"1951-01-01","4712-12-31","Lesotho - General Services",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235495962,"1951-01-01","4712-12-31","Lesotho - HIV/AIDS",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235491887,"1951-01-01","4712-12-31","Lesotho - Human Resources",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235492295,"1951-01-01","4712-12-31","Lesotho - ICT",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235494704,"1951-01-01","4712-12-31","Lesotho - ICT for Development",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235492373,"1951-01-01","4712-12-31","Lesotho - Poverty Reduction",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235515485,"1951-01-01","4712-12-31","Lesotho - Procmnt & Travel",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235514303,"1951-01-01","4712-12-31","Lesotho - Service Center",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235498483,"1951-01-01","4712-12-31","Lesotho - UN Dev Coord",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235493118,"1951-01-01","4712-12-31","Lesotho-UN Sister Agency",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235520019,"1951-01-01","4712-12-31","Lesotho-WFP",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235517243,"1951-01-01","4712-12-31","Liberia",,"A",,,,300000229588822,"UNWOMEN","UNWOMEN Set"
300000235498323,"1951-01-01","4712-12-31","Liberia - Admin Agent",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235497537,"1951-01-01","4712-12-31","Liberia - Central",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235519713,"1951-01-01","4712-12-31","Liberia - Crisis Prev & Rcvry",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235520066,"1951-01-01","4712-12-31","Liberia - Dem. Governance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235489974,"1951-01-01","4712-12-31","Liberia - Energy & Envirnmnt",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235516168,"1951-01-01","4712-12-31","Liberia - Finance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235492785,"1951-01-01","4712-12-31","Liberia - General Services",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235507843,"1951-01-01","4712-12-31","Liberia - HIV/AIDS",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235495912,"1951-01-01","4712-12-31","Liberia - Human Resources",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235495187,"1951-01-01","4712-12-31","Liberia - ICT",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235493643,"1951-01-01","4712-12-31","Liberia - ICT for Development",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235487920,"1951-01-01","4712-12-31","Liberia - Poverty Reduction",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235508503,"1951-01-01","4712-12-31","Liberia - Procmnt & Travel",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235507362,"1951-01-01","4712-12-31","Liberia - Service Center",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235507697,"1951-01-01","4712-12-31","Liberia - Sub-office",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235490801,"1951-01-01","4712-12-31","Liberia - UN Dev Coord",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235506829,"1951-01-01","4712-12-31","Liberia-UN Sister Agency",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235496204,"1951-01-01","4712-12-31","Liberia-WFP",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235519315,"1951-01-01","4712-12-31","Libya (Tunisia-Libya Cluster)",,"A",,,,300000229588822,"UNWOMEN","UNWOMEN Set"
300000235493888,"1951-01-01","4712-12-31","Libya - Central",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235488245,"1951-01-01","4712-12-31","Libya - Crisis Prev & Rcvry",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235490538,"1951-01-01","4712-12-31","Libya - Dem. Governance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235498221,"1951-01-01","4712-12-31","Libya - Energy & Envirnmnt",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235496041,"1951-01-01","4712-12-31","Libya - Finance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235491538,"1951-01-01","4712-12-31","Libya - HIV/AIDS",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235658267,"1951-01-01","4712-12-31","Libya - ICT",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235496556,"1951-01-01","4712-12-31","Libya - ICT for Development",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235510618,"1951-01-01","4712-12-31","Libya - Poverty Reduction",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235508870,"1951-01-01","4712-12-31","Libya - Procmnt & Travel",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235514054,"1951-01-01","4712-12-31","Libya - Service Center",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235492384,"1951-01-01","4712-12-31","Libya - Sub-office",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235673947,"1951-01-01","4712-12-31","Libya - UN Dev Coord",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235513305,"1951-01-01","4712-12-31","Libya-UN Sister Agency",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235491705,"1951-01-01","4712-12-31","Lithuania - Central",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235667456,"1951-01-01","4712-12-31","Lithuania - Dem. Governance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235515718,"1951-01-01","4712-12-31","Lithuania - Energy & Envirnmnt",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235489807,"1951-01-01","4712-12-31","Lithuania - Finance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235487863,"1951-01-01","4712-12-31","Lithuania - General Services",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235514614,"1951-01-01","4712-12-31","Lithuania - HIV/AIDS",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235648893,"1951-01-01","4712-12-31","Lithuania - Human Resources",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235492051,"1951-01-01","4712-12-31","Lithuania - Poverty Reduction",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235491650,"1951-01-01","4712-12-31","Lithuania - Procmnt & Travel",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235487763,"1951-01-01","4712-12-31","Lithuania - Service Center",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235643392,"1951-01-01","4712-12-31","Lithuania - Sub-office 2",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235495563,"1951-01-01","4712-12-31","Lithuania - UN Dev Coord",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235510840,"1951-01-01","4712-12-31","Lithuania-UN Sister Agency",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235497959,"1951-01-01","4712-12-31","Livelihoods Group",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235517290,"1951-01-01","4712-12-31","Macedonia - Admin Agent",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235490781,"1951-01-01","4712-12-31","Madagascar - Central",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235520162,"1951-01-01","4712-12-31","Madagascar - Crisis Prv &Rcvry",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235494505,"1951-01-01","4712-12-31","Madagascar - Dem. Governance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235516428,"1951-01-01","4712-12-31","Madagascar - Energy &Envirnmnt",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235497308,"1951-01-01","4712-12-31","Madagascar - Finance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235494194,"1951-01-01","4712-12-31","Madagascar - General Services",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235515560,"1951-01-01","4712-12-31","Madagascar - HIV/AIDS",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235491627,"1951-01-01","4712-12-31","Madagascar - Human Resources",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235651778,"1951-01-01","4712-12-31","Madagascar - ICT",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235489484,"1951-01-01","4712-12-31","Madagascar - Poverty Reduction",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235514381,"1951-01-01","4712-12-31","Madagascar - Procmnt & Travel",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235518259,"1951-01-01","4712-12-31","Madagascar - Service Center",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235501082,"1951-01-01","4712-12-31","Madagascar - Sub-office",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235501287,"1951-01-01","4712-12-31","Madagascar - Sub-office 2",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235501370,"1951-01-01","4712-12-31","Madagascar - UN Dev Coord",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235498396,"1951-01-01","4712-12-31","Madagascar-UN Sister Agency",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235495039,"1951-01-01","4712-12-31","Madagascar-WFP",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235504208,"1951-01-01","4712-12-31","Malawi",,"A",,,,300000229588822,"UNWOMEN","UNWOMEN Set"
300000235493710,"1951-01-01","4712-12-31","Malawi - Admin Agent",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235493913,"1951-01-01","4712-12-31","Malawi - Capacity Development",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235512380,"1951-01-01","4712-12-31","Malawi - Central",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235512461,"1951-01-01","4712-12-31","Malawi - Crisis Prev & Rcvry",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235493992,"1951-01-01","4712-12-31","Malawi - Dem. Governance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235510918,"1951-01-01","4712-12-31","Malawi - Energy & Envirnmnt",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235495846,"1951-01-01","4712-12-31","Malawi - Finance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235511764,"1951-01-01","4712-12-31","Malawi - General Services",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235493728,"1951-01-01","4712-12-31","Malawi - HIV/AIDS",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235492066,"1951-01-01","4712-12-31","Malawi - Human Resources",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235514876,"1951-01-01","4712-12-31","Malawi - ICT",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235518347,"1951-01-01","4712-12-31","Malawi - ICT for Development",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235513151,"1951-01-01","4712-12-31","Malawi - Poverty Reduction",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235513982,"1951-01-01","4712-12-31","Malawi - Procmnt & Travel",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235498307,"1951-01-01","4712-12-31","Malawi - Service Center",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235489777,"1951-01-01","4712-12-31","Malawi - Sub-office",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235496394,"1951-01-01","4712-12-31","Malawi - Sub-office 2",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235493046,"1951-01-01","4712-12-31","Malawi - UN Dev Coord",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235489856,"1951-01-01","4712-12-31","Malawi-UN Sister Agency",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235493385,"1951-01-01","4712-12-31","Malawi-WFP",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235494771,"1951-01-01","4712-12-31","Malaysia - Central",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235514226,"1951-01-01","4712-12-31","Malaysia - Crisis Prev & Rcvry",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235495418,"1951-01-01","4712-12-31","Malaysia - Dem. Governance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235495494,"1951-01-01","4712-12-31","Malaysia - Energy & Envirnmnt",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235500087,"1951-01-01","4712-12-31","Malaysia - Finance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235495211,"1951-01-01","4712-12-31","Malaysia - General Services",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235493203,"1951-01-01","4712-12-31","Malaysia - HIV/AIDS",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235496395,"1951-01-01","4712-12-31","Malaysia - Human Resources",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235503290,"1951-01-01","4712-12-31","Malaysia - ICT",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235500443,"1951-01-01","4712-12-31","Malaysia - ICT for Development",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235497613,"1951-01-01","4712-12-31","Malaysia - Poverty Reduction",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235490059,"1951-01-01","4712-12-31","Malaysia - Procmnt & Travel",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235497694,"1951-01-01","4712-12-31","Malaysia - Service Center",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235492131,"1951-01-01","4712-12-31","Malaysia - Sub-office",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235501494,"1951-01-01","4712-12-31","Malaysia - UN Dev Coord",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235500603,"1951-01-01","4712-12-31","Malaysia-UN Sister Agency",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235492722,"1951-01-01","4712-12-31","Maldives - Central",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235519451,"1951-01-01","4712-12-31","Maldives - Crisis Prev & Rcvry",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235517950,"1951-01-01","4712-12-31","Maldives - Dem. Governance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235516790,"1951-01-01","4712-12-31","Maldives - Energy & Envirnmnt",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235646370,"1951-01-01","4712-12-31","Maldives - Finance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235645615,"1951-01-01","4712-12-31","Maldives - General Services",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235512395,"1951-01-01","4712-12-31","Maldives - HIV/AIDS",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235495923,"1951-01-01","4712-12-31","Maldives - Human Resources",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235496639,"1951-01-01","4712-12-31","Maldives - ICT for Development",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235494527,"1951-01-01","4712-12-31","Maldives - Poverty Reduction",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235518791,"1951-01-01","4712-12-31","Maldives - Procmnt & Travel",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235519910,"1951-01-01","4712-12-31","Maldives - Service Center",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235489664,"1951-01-01","4712-12-31","Maldives - UN Dev Coord",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235496361,"1951-01-01","4712-12-31","Maldives-UN Sister Agency",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235513232,"1951-01-01","4712-12-31","Mali",,"A",,,,300000229588822,"UNWOMEN","UNWOMEN Set"
300000235495804,"1951-01-01","4712-12-31","Mali - Administrative Agent",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235487615,"1951-01-01","4712-12-31","Mali - Central",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235675743,"1951-01-01","4712-12-31","Mali - Crisis Prev & Rcvry",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235515644,"1951-01-01","4712-12-31","Mali - Dem. Governance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235516346,"1951-01-01","4712-12-31","Mali - Energy & Envirnmnt",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235493870,"1951-01-01","4712-12-31","Mali - Finance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235509662,"1951-01-01","4712-12-31","Mali - General Services",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235677343,"1951-01-01","4712-12-31","Mali - HIV/AIDS",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235494932,"1951-01-01","4712-12-31","Mali - Human Resources",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235488235,"1951-01-01","4712-12-31","Mali - ICT",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235488273,"1951-01-01","4712-12-31","Mali - ICT for Development",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235510381,"1951-01-01","4712-12-31","Mali - Millenium Villages",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235509555,"1951-01-01","4712-12-31","Mali - Poverty Reduction",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235497131,"1951-01-01","4712-12-31","Mali - Procmnt & Travel",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235504605,"1951-01-01","4712-12-31","Mali - Service Center",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235493016,"1951-01-01","4712-12-31","Mali - UN Dev Coord",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235507074,"1951-01-01","4712-12-31","Mali-UN Sister Agency",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235498548,"1951-01-01","4712-12-31","Mali-WFP",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235490308,"1951-01-01","4712-12-31","Malta - Cty Pgmm",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235518859,"1951-01-01","4712-12-31","Management and Administration Division",,"A",,,,300000229588822,"UNWOMEN","UNWOMEN Set"
300000235493965,"1951-01-01","4712-12-31","Marshall Is.-UN Sister Agency",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235496848,"1951-01-01","4712-12-31","Marshall Islands - Cty Pgmm",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235519579,"1951-01-01","4712-12-31","Mauritania - Central",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235496863,"1951-01-01","4712-12-31","Mauritania - Crisis Prv &Rcvry",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235517929,"1951-01-01","4712-12-31","Mauritania - Dem. Governance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235519852,"1951-01-01","4712-12-31","Mauritania - Energy &Envirnmnt",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235501524,"1951-01-01","4712-12-31","Mauritania - Finance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235504480,"1951-01-01","4712-12-31","Mauritania - General Services",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235515558,"1951-01-01","4712-12-31","Mauritania - HIV/AIDS",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235514699,"1951-01-01","4712-12-31","Mauritania - Human Resources",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235498588,"1951-01-01","4712-12-31","Mauritania - ICT for Develpmnt",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235500760,"1951-01-01","4712-12-31","Mauritania - Poverty Reduction",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235516553,"1951-01-01","4712-12-31","Mauritania - Procmnt & Travel",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235499760,"1951-01-01","4712-12-31","Mauritania - Service Center",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235515095,"1951-01-01","4712-12-31","Mauritania - Sub-office",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235499532,"1951-01-01","4712-12-31","Mauritania - UN Dev Coord",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235649295,"1951-01-01","4712-12-31","Mauritania-UN Sister Agency",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235504391,"1951-01-01","4712-12-31","Mauritania-WFP",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235510990,"1951-01-01","4712-12-31","Mauritius - Central",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235507122,"1951-01-01","4712-12-31","Mauritius - Crisis Prev &Rcvry",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235502025,"1951-01-01","4712-12-31","Mauritius - Dem. Governance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235504603,"1951-01-01","4712-12-31","Mauritius - Energy & Envirnmnt",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235491465,"1951-01-01","4712-12-31","Mauritius - Finance",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235500841,"1951-01-01","4712-12-31","Mauritius - General Services",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235497655,"1951-01-01","4712-12-31","Mauritius - HIV/AIDS",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235507206,"1951-01-01","4712-12-31","Mauritius - Human Resources",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235496109,"1951-01-01","4712-12-31","Mauritius - ICT",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235501614,"1951-01-01","4712-12-31","Mauritius - ICT for Developmnt",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235499998,"1951-01-01","4712-12-31","Mauritius - Poverty Reduction",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235507363,"1951-01-01","4712-12-31","Mauritius - Service Center",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235504830,"1951-01-01","4712-12-31","Mauritius - UN Dev Coord",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235494593,"1951-01-01","4712-12-31","Mauritius SO/Seychelles",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235498472,"1951-01-01","4712-12-31","Mauritius-UN Sister Agency",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235495761,"1951-01-01","4712-12-31","MDTF Office Main",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235509584,"1951-01-01","4712-12-31","MDTFO DRC",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235513344,"1951-01-01","4712-12-31","MDTFO REDD Fund",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235488088,"1951-01-01","4712-12-31","MDTFO Spain MDG Fund",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235490102,"1951-01-01","4712-12-31","MDTFO Sudan",,"A",,,,300000229588821,"UNDP","UNDP Set"
300000235651407,"1951-01-01","4712-12-31","MDTFO/CFIA (Influenza)",,"A",,,,300000229588821,"UNDP","UNDP Set"
